Title,Time,Stock
100 startups participate in Maxis' Market Access Day | The Edge Markets,2019-12-12T23:50:12+08:00,maxis 
Vincent Tan divests 6.7% stake in Berjaya Assets | The Edge Markets,2017-09-30T00:33:44+08:00,bjasset 
Vincent Tan divests 6.7% stake in Berjaya Assets | The Edge Markets,2017-09-30T00:33:44+08:00,bjcorp 
Vincent Tan emerges as T7 Global’s substantial shareholder | The Edge Markets,2018-05-17T09:04:24+08:00,t7global 
Vincent Tan emerges as T7 Global's substantial shareholder | The Edge Markets,2018-05-16T18:51:18+08:00,t7global 
Visdynamics jumps 7.37% on positive technicals | The Edge Markets,2018-06-20T10:56:20+08:00,vis 
"Visdynamics may climb higher, says RHB Retail Research | The Edge Markets",2018-06-20T08:35:38+08:00,vis 
ViTrox 1Q profit below expectations | The Edge Markets,2018-04-30T10:15:25+08:00,vitrox 
ViTrox up 3.48% on firmer 2Q earnings | The Edge Markets,2018-07-27T10:14:55+08:00,vitrox 
"ViTrox 4Q earnings up 9%, annual profit beats consensus estimates | The Edge Markets",2018-02-23T00:36:08+08:00,vitrox 
ViTrox 9M sales within expectations | The Edge Markets,2017-11-20T11:03:20+08:00,vitrox 
"ViTrox to achieve another record high in 2Q17, says HLIB Research | The Edge Markets",2017-08-03T12:20:09+08:00,vitrox 
ViTrox falls 2.53% on profit taking | The Edge Markets,2017-11-20T11:02:21+08:00,vitrox 
ViTrox leverages on its leadership in machine inspection | The Edge Markets,2017-08-21T09:56:42+08:00,vitrox 
"ViTrox may climb higher, RHB Retail Research | The Edge Markets",2018-05-21T08:45:15+08:00,vitrox 
"ViTrox may climb higher, says RHB Retail Research | The Edge Markets",2018-09-12T08:42:46+08:00,vitrox 
"ViTrox may rise higher, says RHB Retail Research | The Edge Markets",2018-04-11T08:42:34+08:00,vitrox 
ViTrox poised to win more market share | The Edge Markets,2018-05-02T10:20:02+08:00,vitrox 
ViTrox poised to win more market share | The Edge Markets,2018-02-27T10:51:15+08:00,vitrox 
Vitrox posts 48% increase in 2Q net profit | The Edge Markets,2017-08-17T18:53:31+08:00,vitrox 
ViTrox on the prowl for M&A | The Edge Markets,2018-03-14T15:00:00+08:00,vitrox 
ViTrox rated new outperform at Macquarie | The Edge Markets,2018-08-09T16:33:45+08:00,vitrox 
"Vitrox reports 41% rise in 3Q net profit, declares 1.5 sen dividend | The Edge Markets",2017-11-17T10:30:28+08:00,vitrox 
"Vitrox reports 41% rise in 3Q net profit, declares 1.5 sen dividend | The Edge Markets",2017-11-16T18:01:05+08:00,vitrox 
ViTrox rises 2.16% on higher 1Q earnings | The Edge Markets,2018-04-27T12:19:20+08:00,vitrox 
ViTrox set to grow market share | The Edge Markets,2018-04-02T10:38:10+08:00,vitrox 
ViTrox upgraded to buy at Maybank | The Edge Markets,2018-07-23T10:26:26+08:00,vitrox 
ViTrox’s 2Q profit up 30% on higher sales | The Edge Markets,2018-07-26T18:38:14+08:00,vitrox 
Vizione to acquire construction company for RM280 mil | The Edge Markets,2017-09-06T12:46:20+08:00,vizione 
"Vizione active, up 3.45% on posting record earnings | The Edge Markets",2018-07-26T09:38:27+08:00,vizione 
"Vizione active, up 7.14% on bagging RM89.9m submarine pipelines job | The Edge Markets",2018-09-19T09:25:45+08:00,vizione 
"Vizione active, gains 3.33% on bagging RM400m construction job | The Edge Markets",2017-10-09T11:04:58+08:00,vizione 
"Vizione active, jumps 5.26% on solid 2Q earnings | The Edge Markets",2018-01-16T09:24:18+08:00,vizione 
Vizione appoints new board members | The Edge Markets,2017-12-26T18:41:18+08:00,vizione 
Vizione bags RM401m job to build office suites | The Edge Markets,2017-10-31T10:48:01+08:00,vizione 
Vizione bags RM401m job to build office suites | The Edge Markets,2017-10-30T19:26:50+08:00,vizione 
"Vizione bags RM465m affordable home, shoplot project | The Edge Markets",2017-10-11T10:29:27+08:00,vizione 
"Vizione bags RM465m affordable homes, shoplots project | The Edge Markets",2017-10-10T10:39:44+08:00,vizione 
Vizione bags RM90m job to build submarine pipelines in Penang | The Edge Markets,2018-09-18T20:00:41+08:00,vizione 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,gpacket 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,pohkong 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,tatgiap 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,sendai 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,maxis 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,vizione 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,adventa 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,dataprp 
"Vizione, D’nonce, Dataprep, Adventa, Fajarbaru, Mah Sing, Green Packet, Eversendai, Poh Kong, Maxis and Tatt Giap | The Edge Markets",2018-01-17T22:51:25+08:00,mahsing 
Vizione eyes new govt’s affordable housing projects | The Edge Markets,2018-05-21T08:55:09+08:00,vizione 
Vizione lands road upgrading job worth RM137.13m | The Edge Markets,2018-04-13T14:17:30+08:00,vizione 
Vizione may be ripe for the picking | The Edge Markets,2018-01-22T10:06:06+08:00,vizione 
Vizione mulls paying dividends | The Edge Markets,2017-09-07T10:19:03+08:00,vizione 
Vizione plans 7-to-1 share consolidation | The Edge Markets,2018-03-16T19:52:45+08:00,vizione 
Vizione posts record profit for 3QFY18 | The Edge Markets,2018-04-20T10:48:11+08:00,vizione 
Vizione posts record quarterly profit in 3QFY18 | The Edge Markets,2018-04-19T21:42:47+08:00,vizione 
Vizione proposes to raise up to RM67.11m in private placement | The Edge Markets,2018-01-17T21:33:53+08:00,vizione 
Vizione sees record 4Q on construction works undertaken by new unit | The Edge Markets,2018-07-25T19:33:27+08:00,vizione 
"Vizione in an uptrend, says AllianceDBS Research | The Edge Markets",2017-11-01T07:33:38+08:00,vizione 
Vizione’s 1Q net profit jumps thanks to construction revenue | The Edge Markets,2017-10-24T21:20:03+08:00,vizione 
Vizione's 2Q net profit soars on construction revenue | The Edge Markets,2018-01-15T19:55:23+08:00,vizione 
"Vote in favour of warrant issue, Tanco board tells shareholders | The Edge Markets",2018-07-17T20:07:21+08:00,tanco 
"VS Industry, Brahim’s, Pavilion REIT, Guocoland, KIP REIT, Aeon and Syarikat Takaful Malaysia | The Edge Markets",2018-01-25T22:33:36+08:00,guoco 
"VS Industry, Brahim’s, Pavilion REIT, Guocoland, KIP REIT, Aeon and Syarikat Takaful Malaysia | The Edge Markets",2018-01-25T22:33:36+08:00,pavreit 
"VS Industry, Brahim’s, Pavilion REIT, Guocoland, KIP REIT, Aeon and Syarikat Takaful Malaysia | The Edge Markets",2018-01-25T22:33:36+08:00,kipreit 
"VS Industry, Brahim’s, Pavilion REIT, Guocoland, KIP REIT, Aeon and Syarikat Takaful Malaysia | The Edge Markets",2018-01-25T22:33:36+08:00,takaful 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,biohldg 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,cview 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,ntpm 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,arreit 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,xinhwa 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,ewint 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,vs 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,tiger 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,hovid 
"V.S. Industry, Eco World Development, Tiger Synergy, AmanahRaya REIT, Xin Hwa, Bioalpha, Country View, Hovid, OldTown and NTPM | The Edge Markets",2017-12-15T00:08:53+08:00,ecowld 
"V.S. Industry gains 2.77% on solid 4Q earnings, dividend | The Edge Markets",2017-09-28T09:40:54+08:00,vs 
"V.S. Industry at new high, says AllianceDBS Research | The Edge Markets",2017-09-26T05:45:15+08:00,vs 
"V.S. Industry posts record profit, revenue in FY17, pays one sen dividend | The Edge Markets",2017-09-27T19:23:15+08:00,vs 
"V.S. Industry withdraws listing, quotation for 397.58m bonus shares, submits new application | The Edge Markets",2018-03-14T19:57:19+08:00,vs 
"Vsolar, Asian Pac, G3, Luxchem, Pantech, Supercomnet, South Malaysia Industries | The Edge Markets",2017-10-19T13:38:36+08:00,scomnet 
"Vsolar, Asian Pac, G3, Luxchem, Pantech, Supercomnet, South Malaysia Industries | The Edge Markets",2017-10-19T13:38:36+08:00,vsolar 
"Vsolar, Asian Pac, G3, Luxchem, Pantech, Supercomnet, South Malaysia Industries | The Edge Markets",2017-10-19T13:38:36+08:00,asiapac 
"Vsolar, Asian Pac, G3, Luxchem, Pantech, Supercomnet, South Malaysia Industries | The Edge Markets",2017-10-19T13:38:36+08:00,smi 
"Vsolar, Asian Pac, G3, Luxchem, Pantech, Supercomnet, South Malaysia Industries | The Edge Markets",2017-10-19T13:38:36+08:00,pantech 
"Vsolar, Asian Pac, G3, Luxchem, Pantech, Supercomnet, South Malaysia Industries | The Edge Markets",2017-10-19T13:38:36+08:00,luxchem 
"VSolar to focus on RE business, expects 10MW biogas energy to contribute in late 2019 | The Edge Markets",2018-03-14T14:23:35+08:00,vsolar 
VSolar in JV deal to build 10MW biogas energy plant | The Edge Markets,2017-08-09T01:16:27+08:00,vsolar 
Vsolar points to financial viability as reason to abort solar power plant at UTM | The Edge Markets,2018-03-01T15:12:35+08:00,vsolar 
"Vsolar, UTM abort plan to build solar power plant | The Edge Markets",2018-02-23T19:05:24+08:00,vsolar 
Vsolar’s external auditor resigns | The Edge Markets,2018-06-07T19:55:37+08:00,vsolar 
"VSS will only be last resort for Star Media in cost-cutting measures, says chairman | The Edge Markets",2018-05-15T14:51:33+08:00,star 
Wah Seong 1Q earnings triples | The Edge Markets,2018-05-17T10:37:46+08:00,waseong 
Wah Seong 1Q profit triples on higher O&G earnings | The Edge Markets,2018-05-16T19:34:41+08:00,waseong 
Wah Seong 2Q net profit triples on improved business performance | The Edge Markets,2018-08-30T20:01:35+08:00,waseong 
Wah Seong awarded US$34.5m gas compressor contract in Iraq | The Edge Markets,2018-03-16T19:11:16+08:00,waseong 
Wah Seong bags RM103.6m Kazakhstan job from Siemens | The Edge Markets,2017-08-02T10:33:26+08:00,waseong 
Wah Seong bags RM103m job in Kazakhstan from Siemens SAS | The Edge Markets,2017-08-01T13:57:48+08:00,waseong 
Wah Seong CEO Chan raises stake in Handal to 10.5% | The Edge Markets,2018-06-04T18:16:58+08:00,waseong 
"Wah Seong Corp at higher high, says AllianceDBS Research | The Edge Markets",2017-11-10T06:57:42+08:00,waseong 
Wah Seong to distribute Ammann's construction products | The Edge Markets,2018-07-05T21:43:39+08:00,waseong 
"Wah Seong falls 5.34% on £500,000 payment to settle dispute | The Edge Markets",2018-01-04T09:33:10+08:00,waseong 
Wah Seong gains 2.50% on turnaround in 3Q | The Edge Markets,2017-11-30T09:30:32+08:00,waseong 
Wah Seong incorporates JV for trading and marketing its products | The Edge Markets,2017-09-13T13:27:13+08:00,waseong 
Wah Seong jumps 5.20% after 1Q net profit triples y-o-y | The Edge Markets,2018-05-17T10:33:23+08:00,waseong 
"Wah Seong may climb higher, says RHB Retail Research | The Edge Markets",2017-11-28T08:47:25+08:00,waseong 
"Wah Seong may rebound further, says RHB Retail Research | The Edge Markets",2018-09-12T08:43:21+08:00,waseong 
"Wah Seong may trend higher, says RHB Retail Research | The Edge Markets",2018-02-22T08:33:35+08:00,waseong 
Wah Seong partners Japanese firm to produce palm oil process equipment | The Edge Markets,2018-08-27T22:32:08+08:00,waseong 
"Wah Seong to pay Dutch firm £500,000 to settle dispute | The Edge Markets",2018-01-04T10:00:27+08:00,waseong 
"Wah Seong to pay Dutch firm £500,000 to settle dispute | The Edge Markets",2018-01-03T19:42:41+08:00,waseong 
Wah Seong posts profitable 2Q on improved O&G contribution | The Edge Markets,2017-08-29T10:03:31+08:00,waseong 
Wah Seong posts profitable 2Q on improved O&G contribution | The Edge Markets,2017-08-28T20:20:58+08:00,waseong 
"Wah Seong reports profitable 3Q on higher oil, gas revenue | The Edge Markets",2017-11-29T19:21:48+08:00,waseong 
Wah Seong rises 1.59% on deal to distribute Ammann's construction products | The Edge Markets,2018-07-06T11:07:05+08:00,waseong 
Wah Seong to see turnaround on RM3.5b order book | The Edge Markets,2017-11-17T10:46:46+08:00,waseong 
"Wah Seong to sell Perai asset, possibly others too | The Edge Markets",2018-02-07T14:00:00+08:00,waseong 
Wah Seong sells plantation unit for US$6 million | The Edge Markets,2017-12-21T18:31:11+08:00,waseong 
"Wah Seong, Vertice, Avillion, Maybank, Sime Darby Property and Kumpulan Powernet | The Edge Markets",2018-07-06T00:19:21+08:00,sime 
"Wah Seong, Vertice, Avillion, Maybank, Sime Darby Property and Kumpulan Powernet | The Edge Markets",2018-07-06T00:19:21+08:00,waseong 
"Wah Seong, Vertice, Avillion, Maybank, Sime Darby Property and Kumpulan Powernet | The Edge Markets",2018-07-06T00:19:21+08:00,simeprop 
"Wah Seong, Vertice, Avillion, Maybank, Sime Darby Property and Kumpulan Powernet | The Edge Markets",2018-07-06T00:19:21+08:00,kpower 
"Wah Seong, Vertice, Avillion, Maybank, Sime Darby Property and Kumpulan Powernet | The Edge Markets",2018-07-06T00:19:21+08:00,vertice 
"Wah Seong, Vertice, Avillion, Maybank, Sime Darby Property and Kumpulan Powernet | The Edge Markets",2018-07-06T00:19:21+08:00,avi 
"Wah Seong, Westports, Kerjaya Prospek, TDM, Selangor Dredging, My EG and Aturmaju Resources | The Edge Markets",2018-01-03T22:05:40+08:00,tdm 
"Wah Seong, Westports, Kerjaya Prospek, TDM, Selangor Dredging, My EG and Aturmaju Resources | The Edge Markets",2018-01-03T22:05:40+08:00,sdred 
"Wah Seong, Westports, Kerjaya Prospek, TDM, Selangor Dredging, My EG and Aturmaju Resources | The Edge Markets",2018-01-03T22:05:40+08:00,waseong 
"Wah Seong, Westports, Kerjaya Prospek, TDM, Selangor Dredging, My EG and Aturmaju Resources | The Edge Markets",2018-01-03T22:05:40+08:00,wprts 
"Wah Seong, Westports, Kerjaya Prospek, TDM, Selangor Dredging, My EG and Aturmaju Resources | The Edge Markets",2018-01-03T22:05:40+08:00,kerjaya 
"Wah Seong, Westports, Kerjaya Prospek, TDM, Selangor Dredging, My EG and Aturmaju Resources | The Edge Markets",2018-01-03T22:05:40+08:00,aturmju 
Wah Seong’s O&G unit likely helps to sustain revenue momentum | The Edge Markets,2018-05-18T10:48:51+08:00,waseong 
"Wah Seong’s performance to be boosted by higher, stable oil price | The Edge Markets",2017-08-03T10:54:17+08:00,waseong 
Wah Seong’s pipe-coating prospects positive on home turf | The Edge Markets,2018-01-23T09:52:35+08:00,waseong 
Wahid: Sime Darby Property will look for partners to develop landbank | The Edge Markets,2017-11-30T16:27:09+08:00,sime 
Wahid: Sime Darby Property will look for partners to develop landbank | The Edge Markets,2017-11-30T16:27:09+08:00,simeprop 
Wait-and-see stance on Sime Darby split | The Edge Markets,2017-11-08T14:00:00+08:00,sime 
Wall Street bounces higher as chip stocks gain | The Edge Markets,2018-03-12T23:31:35+08:00,cihldg 
Wan Azmi pares stake in Rohas Tecnic | The Edge Markets,2018-01-15T21:49:59+08:00,rohas 
Warehouse construction earliest in 2019 — Luxchem | The Edge Markets,2018-05-08T09:20:36+08:00,luxchem 
"Wariness over changes at the top dampen Maybank and CIMB, but is it warranted? | The Edge Markets",2018-07-11T14:00:00+08:00,cimb 
"Warisan TC's 2Q earnings more than double, declares 1 sen dividend | The Edge Markets",2018-08-16T19:20:03+08:00,warisan 
Warisan TC’s travel arm goes online | The Edge Markets,2017-09-18T09:05:16+08:00,warisan 
Watchdog group agrees with Scomi's rationale for consolidation | The Edge Markets,2017-08-28T17:34:02+08:00,scomi 
Watchdog group agrees with Scomi’s rationale | The Edge Markets,2017-08-29T10:14:58+08:00,scomi 
